"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","view_history","stimulus","key_press","state","test_part","correct_response","order_block","order_chunk","order_freq","correct","bonus","responses"
"24.00000000023283","","image-keyboard-response","1021","1163656","0.0-1021.0","","","","","img/set2/S1.jpg","72","1","structured_normal","83","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","1022","1164009","0.0-1022.0","","","","","<img src=""img/set2/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","1023","1164211","0.0-1023.0","","","","","","null","","","","","","","","",""
"13","","image-keyboard-response","1024","1164225","0.0-1024.0","","","","","img/set2/S3.jpg","74","3","structured_normal","72","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","1025","1164578","0.0-1025.0","","","","","<img src=""img/set2/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","1026","1164780","0.0-1026.0","","","","","","null","","","","","","","","",""
"115","","image-keyboard-response","1027","1164895","0.0-1027.0","","","","","img/set2/S1.jpg","74","1","structured_normal","83","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","1028","1165247","0.0-1028.0","","","","","<img src=""img/set2/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","1029","1165449","0.0-1029.0","","","","","","null","","","","","","","","",""
"128.00000000023283","","image-keyboard-response","1030","1165579","0.0-1030.0","","","","","img/set2/S4.jpg","72","4","structured_normal","74","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","1031","1165931","0.0-1031.0","","","","","<img src=""img/set2/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","1032","1166132","0.0-1032.0","","","","","","null","","","","","","","","",""
"73.99999999976717","","image-keyboard-response","1033","1166211","0.0-1033.0","","","","","img/set2/S4.jpg","72","4","structured_normal","74","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","1034","1166564","0.0-1034.0","","","","","<img src=""img/set2/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","1035","1166765","0.0-1035.0","","","","","","null","","","","","","","","",""
"76","","image-keyboard-response","1036","1166842","0.0-1036.0","","","","","img/set2/S2.jpg","74","2","structured_normal","68","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","1037","1167195","0.0-1037.0","","","","","<img src=""img/set2/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","1038","1167398","0.0-1038.0","","","","","","null","","","","","","","","",""
"116","","image-keyboard-response","1039","1167515","0.0-1039.0","","","","","img/set2/S4.jpg","74","4","structured_normal","74","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","true","",""
"null","","html-keyboard-response","1040","1167868","0.0-1040.0","","","","","<img src=""img/set2/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","1041","1168070","0.0-1041.0","","","","","","null","","","","","","","","",""
"59","","image-keyboard-response","1042","1168131","0.0-1042.0","","","","","img/set2/S4.jpg","72","4","structured_normal","74","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","1043","1168484","0.0-1043.0","","","","","<img src=""img/set2/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","1044","1168686","0.0-1044.0","","","","","","null","","","","","","","","",""
"67","","image-keyboard-response","1045","1168754","0.0-1045.0","","","","","img/set2/S4.jpg","74","4","structured_normal","74","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","true","",""
"null","","html-keyboard-response","1046","1169107","0.0-1046.0","","","","","<img src=""img/set2/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","1047","1169310","0.0-1047.0","","","","","","null","","","","","","","","",""
"43","","image-keyboard-response","1048","1169354","0.0-1048.0","","","","","img/set2/S2.jpg","72","2","structured_normal","68","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","1049","1169707","0.0-1049.0","","","","","<img src=""img/set2/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","1050","1169910","0.0-1050.0","","","","","","null","","","","","","","","",""
"67","","image-keyboard-response","1051","1169978","0.0-1051.0","","","","","img/set2/S3.jpg","74","3","structured_normal","72","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","1052","1170331","0.0-1052.0","","","","","<img src=""img/set2/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","1053","1170534","0.0-1053.0","","","","","","null","","","","","","","","",""
"92.00000000023283","","image-keyboard-response","1054","1170627","0.0-1054.0","","","","","img/set2/S2.jpg","72","2","structured_normal","68","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","1055","1170980","0.0-1055.0","","","","","<img src=""img/set2/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","1056","1171182","0.0-1056.0","","","","","","null","","","","","","","","",""
"28","","image-keyboard-response","1057","1171212","0.0-1057.0","","","","","img/set2/S4.jpg","72","4","structured_normal","74","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","1058","1171564","0.0-1058.0","","","","","<img src=""img/set2/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","1059","1171766","0.0-1059.0","","","","","","null","","","","","","","","",""
"91","","image-keyboard-response","1060","1171859","0.0-1060.0","","","","","img/set2/S2.jpg","74","2","structured_normal","68","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","1061","1172212","0.0-1061.0","","","","","<img src=""img/set2/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","1062","1172414","0.0-1062.0","","","","","","null","","","","","","","","",""
"115.00000000023283","","image-keyboard-response","1063","1172531","0.0-1063.0","","","","","img/set2/S3.jpg","72","3","structured_normal","72","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","true","",""
"null","","html-keyboard-response","1064","1172884","0.0-1064.0","","","","","<img src=""img/set2/S3.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","1065","1173088","0.0-1065.0","","","","","","null","","","","","","","","",""
"113","","image-keyboard-response","1066","1173203","0.0-1066.0","","","","","img/set2/S2.jpg","74","2","structured_normal","68","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","1067","1173556","0.0-1067.0","","","","","<img src=""img/set2/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","1068","1173758","0.0-1068.0","","","","","","null","","","","","","","","",""
"107","","image-keyboard-response","1069","1173867","0.0-1069.0","","","","","img/set2/S3.jpg","72","3","structured_normal","72","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","true","",""
"null","","html-keyboard-response","1070","1174219","0.0-1070.0","","","","","<img src=""img/set2/S3.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","1071","1174421","0.0-1071.0","","","","","","null","","","","","","","","",""
"52","","image-keyboard-response","1072","1174474","0.0-1072.0","","","","","img/set2/S1.jpg","72","1","structured_normal","83","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","1073","1174828","0.0-1073.0","","","","","<img src=""img/set2/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","1074","1175029","0.0-1074.0","","","","","","null","","","","","","","","",""
"19","","image-keyboard-response","1075","1175048","0.0-1075.0","","","","","img/set2/S1.jpg","72","1","structured_normal","83","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","1076","1175401","0.0-1076.0","","","","","<img src=""img/set2/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","1077","1175603","0.0-1077.0","","","","","","null","","","","","","","","",""
"70.00000000023283","","image-keyboard-response","1078","1175674","0.0-1078.0","","","","","img/set2/S3.jpg","74","3","structured_normal","72","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","1079","1176027","0.0-1079.0","","","","","<img src=""img/set2/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","1080","1176230","0.0-1080.0","","","","","","null","","","","","","","","",""
"40","","image-keyboard-response","1081","1176271","0.0-1081.0","","","","","img/set2/S4.jpg","74","4","structured_normal","74","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","true","",""
"null","","html-keyboard-response","1082","1176623","0.0-1082.0","","","","","<img src=""img/set2/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","1083","1176824","0.0-1083.0","","","","","","null","","","","","","","","",""
"9","","image-keyboard-response","1084","1176834","0.0-1084.0","","","","","img/set2/S4.jpg","74","4","structured_normal","74","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","true","",""
"null","","html-keyboard-response","1085","1177188","0.0-1085.0","","","","","<img src=""img/set2/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","1086","1177391","0.0-1086.0","","","","","","null","","","","","","","","",""
"34","","html-keyboard-response","1087","1177427","0.0-1087.0","","","","","<p class=""center-content"">You have completed a block! </p><p class=""center-content"">Press any key on the keyboard to continue, </p><p class=""center-content"">or wait for the automatic progression to the next block after one minute.</p>","74","","","","","","","","",""
"4671","","instructions","1088","1182098","0.0-1088.0","","","","[{""page_index"":0,""viewing_time"":4671}]","","","","","","","","","","",""
