"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","block_order","chunk_order","stimulus","key_press","state","test_part","correct_response","correct","responses","question_order","bonus"
"","null","html-keyboard-response","545","1247839","0.0-545.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set2/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","546","1248045","0.0-546.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","547","1250552","0.0-547.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set2/S1.jpg","null","1","structured_normal","83","false","","",""
"","null","html-keyboard-response","548","1250904","0.0-548.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set2/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","549","1251110","0.0-549.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","550","1253612","0.0-550.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set2/S4.jpg","null","4","structured_normal","74","false","","",""
"","null","html-keyboard-response","551","1253967","0.0-551.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set2/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","552","1254174","0.0-552.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","553","1256678","0.0-553.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set2/S1.jpg","null","1","structured_normal","83","false","","",""
"","null","html-keyboard-response","554","1257035","0.0-554.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set2/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","555","1257240","0.0-555.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","556","1259743","0.0-556.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set2/S4.jpg","null","4","structured_normal","74","false","","",""
"","null","html-keyboard-response","557","1260096","0.0-557.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set2/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","558","1260302","0.0-558.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","559","1262809","0.0-559.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set2/S1.jpg","null","1","structured_normal","83","false","","",""
"","null","html-keyboard-response","560","1263166","0.0-560.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set2/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","561","1263373","0.0-561.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","562","1265879","0.0-562.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set2/S4.jpg","null","4","structured_normal","74","false","","",""
"","null","html-keyboard-response","563","1266232","0.0-563.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set2/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","564","1266433","0.0-564.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","565","1268935","0.0-565.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set2/S2.jpg","null","2","structured_normal","68","false","","",""
"","null","html-keyboard-response","566","1269292","0.0-566.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set2/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","567","1269496","0.0-567.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","568","1272001","0.0-568.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set2/S3.jpg","null","3","structured_normal","72","false","","",""
"","null","html-keyboard-response","569","1272354","0.0-569.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set2/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","570","1272556","0.0-570.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","571","1275057","0.0-571.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set2/S1.jpg","null","1","structured_normal","83","false","","",""
"","null","html-keyboard-response","572","1275414","0.0-572.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set2/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","573","1275616","0.0-573.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","574","1278122","0.0-574.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set2/S1.jpg","null","1","structured_normal","83","false","","",""
"","null","html-keyboard-response","575","1278479","0.0-575.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set2/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","576","1278682","0.0-576.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","577","1281186","0.0-577.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set2/S4.jpg","null","4","structured_normal","74","false","","",""
"","null","html-keyboard-response","578","1281543","0.0-578.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set2/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","579","1281749","0.0-579.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","580","1284256","0.0-580.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set2/S2.jpg","null","2","structured_normal","68","false","","",""
"","null","html-keyboard-response","581","1284609","0.0-581.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set2/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","582","1284810","0.0-582.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","583","1287316","0.0-583.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set2/S3.jpg","null","3","structured_normal","72","false","","",""
"","null","html-keyboard-response","584","1287673","0.0-584.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set2/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","585","1287875","0.0-585.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","586","1290379","0.0-586.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set2/S4.jpg","null","4","structured_normal","74","false","","",""
"","null","html-keyboard-response","587","1290736","0.0-587.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set2/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","588","1290937","0.0-588.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","589","1293441","0.0-589.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set2/S4.jpg","null","4","structured_normal","74","false","","",""
"","null","html-keyboard-response","590","1293798","0.0-590.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set2/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","591","1294002","0.0-591.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","592","1296506","0.0-592.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set2/S2.jpg","null","2","structured_normal","68","false","","",""
"","null","html-keyboard-response","593","1296863","0.0-593.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set2/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","594","1297064","0.0-594.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","595","1299569","0.0-595.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set2/S3.jpg","null","3","structured_normal","72","false","","",""
"","null","html-keyboard-response","596","1299922","0.0-596.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set2/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","597","1300125","0.0-597.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","598","1302632","0.0-598.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set2/S4.jpg","null","4","structured_normal","74","false","","",""
"","null","html-keyboard-response","599","1302985","0.0-599.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set2/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","600","1303191","0.0-600.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","601","1305698","0.0-601.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set2/S2.jpg","null","2","structured_normal","68","false","","",""
"","null","html-keyboard-response","602","1306055","0.0-602.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set2/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
